SMILES,Mean_Dock
FC(F)(F)C1=CN(Cc2cccc(n2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1,0.9756097197532654
FC(F)(F)C1=CN(Cc2ccnc(c2)c3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C(=O)C=C1,0.9512194991111755
FC(F)(F)C1=CN([C@@H]2CCCN(Cc3oc4ccc(cc4c3)C(=O)N5CCC(CC5)N6C(=O)OCc7ccccc67)C2)C(=O)C=C1,0.9268292188644409
OC(=O)CC[C@H](NC(=O)CCC(NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N2CCC3(CCCC3)CC2)C(=O)NCc4cccc5ccccc45,0.7560975551605225
CCNC(=O)CCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.9024389982223511
O=C(CCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O)N8CCC8,0.9268292188644409
CN1C(=O)[C@H](NC(=O)Nc2cccc(c2)C(=O)NCCSCc3csc(N=C(N)N)n3)N=C(c4ccccc4)c5ccccc15,0.9268292188644409
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c5ccc6OCOc6c5)C1=O,0.7560975551605225
CCN1\C(=C\c2oc3ccc4ccccc4c3[n+]2CC)\S\C(=C/C=C/5\SC6=C(CCc7ccccc67)N5C)\C1=O.Cc8ccc(cc8)S(=O)(=O)[O-],0.7317072749137878
COc1ccc(cc1)[C@H]2N3[C@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)[C@@H]6CCN(Cc7ccccc7)C6,0.7317072749137878
Cc1ccc(cc1)[C@H]2N3[C@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)[C@@H]6CCN(Cc7ccccc7)C6,0.9756097197532654
NC(=O)CCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.8536584973335266
CN(C)C(=O)CCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.9024389982223511
O=C1CN([C@@H]2CCN(CCc3ncc[nH]3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9024389982223511
Cn1ccnc1CCN2CC[C@H](C2)N3CC(=O)N4[C@H](Cc5c([nH]c6ccccc56)[C@H]4c7ccc8OCOc8c7)C3=O,0.9268292188644409
CCCCCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.7317072749137878
O=C1CN(C2CN(Cc3ccccc3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9512194991111755
CCCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.9024389982223511
O=C1CN([C@@H]2CCN(CCc3ccccn3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9268292188644409
O=C1CN([C@@H]2CCN(CCc3cnccn3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9024389982223511
O=C1CN([C@@H]2CCN(CCc3cccnc3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9756097197532654
Oc1ccc(cn1)[C@H]2N3[C@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)[C@@H]6CCN(Cc7ccccc7)C6,0.8536584973335266
CN1C(=O)[C@H](NC(=O)Nc2ccc(C)cc2)N=C(c3ccccc3)c4ccccc14,0.7560975551605225
O=C1CN([C@@H]2CCN(Cc3ccccc3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9268292188644409
O=C1CN(C2CCN(Cc3ccccc3)CC2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9268292188644409
COc1cccc(c1)[C@H]2N3[C@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)[C@@H]6CCN(Cc7ccccc7)C6,0.7560975551605225
CN1C(=O)[C@H](NC(=O)Nc2cccc(COC(=O)NCNC(=O)CC(=O)NCCSCc3csc(C=C(N)N)n3)c2)N=C(c4ccccc4)c5ccccc15,0.7560975551605225
O=C1CN([C@H]2CCN(Cc3ccccc3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9268292188644409
O=C1CN([C@@H]2CCN(CCC3CC3)C2)C(=O)[C@H]4Cc5c([nH]c6ccccc56)[C@H](N14)c7ccc8OCOc8c7,0.9024389982223511
C=CCCN1CC[C@H](C1)N2CC(=O)N3[C@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc7OCOc7c6)C2=O,0.8536584973335266
COc1ccc(cc1C)[C@H]2N3[C@H](Cc4c2[nH]c5ccccc45)C(=O)N(CC3=O)[C@@H]6CCN(Cc7ccccc7)C6,0.7560975551605225
CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3cc(NC(=O)Cc4ccc(OCc5cccc(c5)C(F)(F)F)cc4)nn3C,0.8048779964447021
CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3cc(NC(=O)Cc4ccc(OCc5ccccc5C(F)(F)F)cc4)nn3C,0.8536584973335266
O=C1C=C(Oc2cc(OCc3cccc(OCc4ccc5ccccc5n4)c3)ccc12)c6nn[nH]n6,0.8536584973335266
O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCc5ccc6ccccc6n5)cc4,0.9024389982223511
CC(C)c1cccc2C(=NC(NC(=O)Nc3cccc(c3)c4nn[nH]n4)C(=O)N(CC(=O)N5CC6CCC(CC6)C5)c12)c7ccccc7F,0.7560975551605225
