SMILES,Mean_Dock
Fc1ccc(cc1)n2cc(C3=CCN(CCN4CCNC4=O)CC3)c5cc(ccc25)C(F)(F)F,0.7560975551605225
O=C1Nc2cccc3CCCC1(CCN4CCN(CC4)c5ccccc5)c23,0.7560975551605225
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc5cccc(C2C1)c35,0.8536584973335266
O=C(N1CCc2c(C1)[nH]c3ccccc23)c4nccc5ccccc45,0.7560975551605225
C1Cc2c(CN1c3ccnc4ccccc34)[nH]c5ccccc25,0.7560975551605225
CC(=O)[C@@]12OC(C)(O[C@@H]1CC3C4CCC5=CC(=O)CC[C@]5(C)C4CC[C@]23C)c6c(F)c(F)c(N=[N+]=[N-])c(F)c6F,0.7560975551605225
CC(=O)[C@@]12OC(C)(O[C@@H]1CC3C4CCC5=CC(=O)CC[C@]5(C)C4CC[C@]23C)c6ccc(cc6)C(=O)c7ccccc7,0.8780487775802612
CC(=O)[C@@]12OC(C)(O[C@@H]1CC3C4CCC5=CC(=O)CC[C@]5(C)C4CC[C@]23C)c6ccc(N=[N+]=[N-])c(I)c6,0.7560975551605225
C[C@@H](N)C(=O)N[C@@H]1CCc2ccccc2N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C1=O,0.7804877758026123
N[C@H](Cc1ccccc1)C(=O)N[C@@H]2CCc3ccccc3N(Cc4ccc(cc4)c5ccccc5c6nn[nH]n6)C2=O,0.8292682766914368
CC(=O)NC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C1=O,0.7317072749137878
CC[C@@H](N)C(=O)N[C@@H]1CCc2ccccc2N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C1=O,0.8780487775802612
CC(C)(CC(=O)N[C@@H]1CCc2ccccc2N(Cc3ccc(cc3)c4ccccc4c5nn[nH]n5)C1=O)NCc6ccccc6,0.707317054271698
[Na+].[Na+].C[C@@H](NC(=O)[C@@](C)(Cc1cn(c2ccccc12)P(=O)([O-])[O-])NC(=O)OCc3oc4ccccc4c3)c5ccccc5,0.7804877758026123
Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccnc(Oc5cccc(CC(=O)NN6CCCCC6)c5)n4,0.707317054271698
